cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.02e+18,4.431277563,8.013731455,10.4,7.906,1.089,8.89,0.907,7.68,2.984,0.8555,4.027,2.797,5.434,0.972,2.979,6.32,0,1.0625,0.1179,0.6235,5.37,0.803,3.234,0.1566,2.062,5.3,6.555,5.38,6.965,4.84,1.822,3.94,6.547,C57BL6J-638850.55
1.02e+18,4.462439644,8.051809707,10.4,7.83,1.082,8.734,1.053,8.086,2.387,0.6646,4.41,3.107,5.31,0.56,3.238,6.57,0,1.489,0.02193,0.5483,5.75,0.793,2.959,0.1692,2.084,5.18,6.742,5.223,6.81,4.375,1.329,4.21,6.14,C57BL6J-638850.55
1.02e+18,4.50639143,8.052727547,10.4,8,0.8755,9.06,0.7607,7.965,2.666,0.66,3.557,2.648,5.543,0.6245,3.209,6.76,0,1.128,0.0389,0.5776,5.832,0.666,3.078,0.2251,2.232,4.918,6.625,5.234,6.805,4.953,1.464,4.33,6.547,C57BL6J-638850.55
1.02e+18,4.871125196,8.073082677,10.4,7.848,0.9834,8.62,1.252,7.883,3.016,0.626,3.604,2.19,4.566,0.6133,4.484,5.914,0.02264,1.167,0.08405,0.8096,5.14,0.849,2.639,0.286,2.188,4.785,5.758,5.13,6.473,4.54,1.739,4.285,6.785,C57BL6J-638850.55
1.02e+18,4.871478845,8.052965936,10.4,7.85,0.9434,8.88,0.9395,7.62,3.38,0.718,3.375,2.133,4.96,0.7056,3.74,6.023,0,1.023,0.0389,0.7446,6.03,0.888,3.352,0.35,2.277,4.605,6.53,5.062,6.75,5.473,1.782,4.375,6.95,C57BL6J-638850.55
1.02e+18,4.458226934,8.006177806,10.4,7.367,1.442,8.39,1.518,7.44,3.055,0.9155,3.156,2.13,5.453,0.4587,3.002,6.402,0,0.8154,0.06464,0.5195,5.555,0.6885,2.936,0.2135,1.396,4.73,6.71,5.195,6.477,5.28,1.939,3.963,6.51,C57BL6J-638850.55
1.02e+18,4.422354566,8.007186768,10.4,7.773,1.257,8.61,1.34,7.93,1.856,0.5674,3.535,2.518,5.195,0.4585,3.387,7,0.02264,1.166,0.05338,0.5054,5.22,0.604,2.488,0.1008,1.5205,4.746,6.35,5.24,6.523,3.455,1.182,3.686,5.867,C57BL6J-638850.55
1.02e+18,4.884787993,8.013621258,10.4,7.324,1.645,8.266,1.698,7.59,2.799,0.5977,3.566,2.52,5.145,0.603,4.527,7.004,0.02264,1.133,0.03123,0.3716,5.992,0.637,2.584,0.1135,1.64,4.81,6.88,5.098,6.348,3.889,1.63,4.492,6.316,C57BL6J-638850.55
1.02e+18,4.664183686,7.998116023,10.4,7.797,1.279,8.67,1.154,8.06,2.164,0.5054,3.822,2.662,5.1,0.672,4.414,7.438,0.02264,1.528,0,0.4421,5.83,0.681,2.658,0.07587,2.076,4.87,6.816,5.16,6.91,3.844,1.187,4.543,6.535,C57BL6J-638850.55
1.02e+18,4.670935213,8.043131066,10.4,7.594,1.235,8.58,1.242,7.363,3.479,1.003,3.293,2.107,5.15,0.7275,3.092,6.1,0.02264,0.7183,0.05582,0.726,5.6,0.8643,3.44,0.2969,2.129,4.844,6.535,5.195,7.03,5.727,2.064,4.113,7.137,C57BL6J-638850.55
